,case_id,submitter_id,MKI67_tpm_unst,ERBB2_tpm_unst,ESR1_tpm_unst,PGR_tpm_unst
692,aa60fa8d-c374-40e0-af2d-b007701e67e3,TCGA-LL-A740,11.7681,249.2369,1.1286,0.4539
693,955d4263-61f7-42e8-8a6e-772a0d6c209d,TCGA-E9-A1N6,74.4942,278.826,144.6003,34.7004
694,caa9b533-24b4-4ecd-9159-c165de049f6a,TCGA-B6-A0RQ,2.33,162.5716,84.8686,60.5114
695,d9fd2724-7db0-4af3-ac14-217bdfa5203f,TCGA-AC-A2QJ,10.3267,21.7254,0.3187,0.004
696,da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4,TCGA-AR-A0TY,67.5411,82.469,241.6359,0.4401
697,fa176764-a76f-44c7-b97a-cd6d21e052be,TCGA-E2-A1LB,16.5862,3814.2894,1.467,0.3368
698,da70cf7e-0e61-4c72-b4c5-c408569d11b8,TCGA-A7-A3J0,20.1391,44.5011,341.398,424.2633
699,23c21dea-3713-408f-ba56-f7c586e9f206,TCGA-E9-A1R5,11.1196,203.8923,210.8396,86.0083
700,0f7ab21b-1fd0-45e0-9a47-17c4691eb84f,TCGA-E2-A15S,37.3572,143.6328,173.7781,0.5836
701,db3e1ce8-4a05-4bfc-b5ae-13cf789369e1,TCGA-OL-A6VR,7.1792,138.546,77.8822,233.062
702,db4bc6aa-2e7d-4bcb-8519-a455f624d33b,TCGA-BH-A18Q,3.4232,123.051,83.5936,10.6993
703,182c4bdf-2c58-4303-b034-459da86b9d90,TCGA-E9-A54Y,11.1076,71.9325,123.6297,5.4281
704,64089c20-939f-48b4-ae8b-904ad0597145,TCGA-E2-A15I,4.2927,197.1665,233.6547,62.6957
705,dba9beec-5e51-48c0-9229-0ee286a02a1a,TCGA-BH-A0DD,2.0433,20.9341,7.7854,3.4331
706,c0b7b798-3383-4a45-a455-9eca5810739e,TCGA-EW-A3E8,8.9996,226.867,60.6932,15.463
707,dbf6f981-15cc-40ad-91ac-a66360405fbd,TCGA-A7-A4SE,40.9724,70.5572,1.7385,0.8732
708,51ccbf1b-7cae-44ba-991a-11eda8b8c404,TCGA-BH-A1ES,4.9176,179.2439,26.6966,14.3968
709,dc15a8ae-991e-421c-bc70-70e94f79dd17,TCGA-E2-A10E,25.7585,172.1854,510.8737,7.073
710,dc657ca8-98e8-4ec4-a513-1b848be0e85d,TCGA-BH-A0HU,,,,
711,6f0fd68f-ed6a-4c9e-be02-c97ba4950f76,TCGA-GM-A3XG,1.8712,181.6596,25.3967,69.8577
712,dcd5e079-813a-4c1a-b320-0931468d2bbc,TCGA-D8-A1JF,12.8931,100.1798,3.9615,0.3576
713,23f438bd-1dbb-4d46-972f-1e8e74ddbd37,TCGA-Z7-A8R5,2.5968,99.9225,33.9455,4.279
714,dd43ffd9-da18-4ad3-abe7-6f443c76a717,TCGA-GM-A2DC,0.6453,174.3904,86.247,4.4914
715,316625b8-a217-4829-90d1-dfd9cb7e4bc3,TCGA-A8-A07J,11.8608,155.6856,69.7546,31.101
716,87f03d04-e651-4a6e-aea6-1c946aa46202,TCGA-BH-A0BV,11.4895,133.0814,60.6223,110.2389
717,0b0f9938-ce1e-4814-8821-0132d137eb9e,TCGA-LD-A7W6,23.4191,181.7677,160.492,30.6011
718,65cde5d5-1efc-4e30-b1bd-a93598794f2c,TCGA-C8-A12X,20.6437,72.802,188.619,9.7824
719,6ffd1b8c-6f0b-456a-9160-e0c8021e5897,TCGA-OL-A97C,21.3411,100.3959,69.3292,37.5671
720,0c23c380-363c-474d-b64c-b47f612a8225,TCGA-C8-A1HG,,,,
721,70931617-b3df-4a12-8e3f-2b2307602f48,TCGA-A8-A06X,63.359,143.742,364.1644,0.3432
722,70ab4f23-23c4-409f-a5cc-18a010c3a24e,TCGA-C8-A26X,9.5381,107.1332,0.7962,0.2547
723,0e1d0d46-7a7b-4538-95dd-b9fc20a15aec,TCGA-E2-A1BD,,,,
724,718db047-9f32-48c4-98c9-515218441bca,TCGA-E2-A1IF,12.4689,70.2714,120.3865,9.9221
725,719082cc-1ebe-4a51-a659-85a59db1d77d,TCGA-A8-A08G,38.9691,174.6571,269.8798,13.7093
726,71f97b63-c970-44ee-98c2-e02e663d5a40,TCGA-AR-A0U4,87.33,29.5451,2.4434,0.2327
727,7241b3d4-31ee-4fd2-a4a5-35a9d5f37d6a,TCGA-E2-A1B5,7.2129,18.9231,10.4135,1.1996
728,726c6892-0dce-4869-a7a7-cc44c26fe843,TCGA-C8-A9FZ,,,,
729,2680da86-c977-4611-b75f-df015283c023,TCGA-E9-A1R7,0.9816,22.3717,19.1784,9.4953
730,733a2a0f-b37a-4b81-b49e-3c0f30d1eb37,TCGA-A2-A04X,28.1492,877.1314,13.1925,10.7999
731,739cb132-51e9-41be-8064-311a13da0d74,TCGA-D8-A1XA,26.1129,158.1673,521.7272,128.2178
732,27b05b15-a44b-45ed-a6e3-e7d1ca488ea9,TCGA-A8-A09X,,,,
733,27c1c094-690b-4973-8900-a797ad88f98c,TCGA-D8-A27T,22.7765,187.9209,301.3225,107.327
734,7451af3c-acc0-4d79-8429-6b8be96911d8,TCGA-A7-A3RF,8.2287,12.6944,259.5242,0.6634
735,295cf595-4a29-46a3-a0c5-e5f08f947031,TCGA-A2-A1G6,1.4798,109.1138,91.0786,85.5622
736,7486a2b3-b09f-4e9c-9864-8b51b58d9fb3,TCGA-AC-A6IX,20.3309,108.8307,87.9686,1.9908
737,29fdc464-f216-4828-b456-829f71436e27,TCGA-BH-A0HW,,,,
738,752ad011-79e0-494f-9868-98bf6feb28f8,TCGA-E2-A14N,79.3038,15.5235,0.3312,0.5382
739,ddcbdac6-9e43-4146-a611-d033125eba14,TCGA-BH-A208,7.6853,58.1559,1.8864,1.2571
740,996bd3f0-d767-4eff-9c82-99fcb5a3006a,TCGA-E2-A1B0,70.8391,2093.3125,0.5464,1.0615
741,a53dd490-e0ba-419a-90c6-b905e241a8e5,TCGA-A2-A4S0,4.5341,75.2913,435.1003,255.7288
742,99e32c59-aa73-43fa-88c9-399ddadb2c72,TCGA-A2-A0D2,82.1764,61.5892,0.8011,0.7704
743,a6e11b30-3ae8-4dd1-b04c-a730c6a79746,TCGA-AR-A1AH,30.9339,112.5623,0.1127,0.1093
744,a6e5f869-1182-4f81-b4bb-cf55261c8f3f,TCGA-D8-A3Z6,8.0712,136.6274,76.3788,64.7164
745,9ba11ea8-97d3-464a-90a4-ec1151be9088,TCGA-PL-A8LY,10.3761,128.6077,26.371,13.8904
746,9c1ceb7d-6fed-4c2f-a89a-bf3c5b15ca58,TCGA-BH-A18I,26.8502,98.379,105.9738,18.4097
747,ba80db4e-d899-4da4-ae49-5263d98e1530,TCGA-A7-A5ZX,,,,
748,9ce7ce09-4409-4fa3-9f78-b2b24716f860,TCGA-A2-A04Y,19.5748,73.2467,54.7429,5.819
749,bac4b268-c781-4408-96d8-43a48fec7418,TCGA-BH-A2L8,,,,
750,9d166970-07c8-4ca3-9cfa-ed0049df9ecc,TCGA-BH-A1EW,48.9023,170.0055,123.2935,80.1812
751,baf5e81f-2322-41ec-9053-b9559a7993bc,TCGA-AN-A0FT,3.9503,1535.5699,41.8963,5.1525
752,9d95a65b-e41d-4f93-92d4-99dce29ff40d,TCGA-A7-A0CE,4.0086,113.8506,89.0348,27.6385
753,bdd08ec8-8892-4273-8f21-6fde0f23c52d,TCGA-EW-A423,7.9064,135.5692,230.721,0.4169
754,9de678e5-67ed-4453-a98b-7ac351d5d0f1,TCGA-A7-A0CH,2.5357,67.2983,60.5928,10.9302
755,becedbfd-b2aa-4dde-b7f4-29e6f59ec32c,TCGA-E2-A1IK,7.4243,24.926,383.6226,38.7624
756,66072c06-f251-4f0b-b6ae-12b407c52cc6,TCGA-AN-A04C,31.0449,1802.752,5.6662,0.1285
757,4da7abaf-ac7a-41c0-8033-5780a398545c,TCGA-E2-A10A,60.5697,139.2524,258.1121,44.6421
758,6644fd4e-d2fe-4785-a73c-0f36fcc740e2,TCGA-A1-A0SO,187.4349,187.6777,0.239,0.162
759,665dd3d3-779c-4abd-b5d7-13342340451d,TCGA-BH-A18N,1.39,97.8694,93.2092,57.5556
760,66fa504c-4ae4-49ac-9355-1e063776dc0d,TCGA-GM-A2DI,23.1901,76.5037,89.6934,46.8047
761,75b5529b-565a-4eba-918a-910b2f441d32,TCGA-A2-A1G1,69.0255,3076.7928,2.0723,0.6916
762,67c73260-a242-4bba-87c5-d2302556dff7,TCGA-AC-A3TM,21.8897,122.6199,28.6118,49.2228
763,76ace6aa-0505-442c-978a-f889cf2d44bb,TCGA-BH-A0E9,15.9932,203.7744,298.1809,54.3136
764,76bd9bb9-9a8b-4a90-bb7c-eafe76472ee4,TCGA-OL-A66H,11.513,112.9,128.3389,3.9378
765,77e25ae8-82ec-4dea-8e62-1176f27e47ba,TCGA-D8-A3Z5,4.745,279.042,86.1996,51.1811
766,784de7ac-8424-42eb-83d4-a1bebaa42b97,TCGA-A1-A0SM,,,,
767,78582fbc-dcc7-48ae-9f95-5271c9bc5b72,TCGA-AQ-A04L,7.2924,100.2928,25.5875,0.513
768,7861a5f2-8910-4bcb-9c34-f79c5acd6e21,TCGA-A8-A075,69.9658,75.496,26.7178,1.1815
769,786e8dbe-442e-4551-87b3-b4c333b04dd4,TCGA-BH-A0WA,80.0717,81.49,0.7212,0.4301
770,69a68fbc-e43d-4652-85ee-693211bded47,TCGA-E9-A1N4,7.1544,102.0436,24.7764,38.9855
771,790ff5db-b7f3-4946-aaed-305f66b1dd6a,TCGA-BH-A0AV,130.8276,64.927,0.5408,0.4555
772,6a186809-3422-41d0-83d2-867145830936,TCGA-D8-A1XO,17.991,142.3564,382.7998,14.7075
773,7aedb46a-48ec-4e0e-8baa-c9ea4c4a7cf1,TCGA-A2-A25C,96.539,168.4596,61.9049,17.802
774,6adca853-1b09-47ff-814c-47b732a76d96,TCGA-C8-A12W,46.5355,164.1056,60.9547,12.5867
775,7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a,TCGA-BH-A0C3,42.1595,112.0745,57.398,4.7938
776,7c2a8440-0206-4039-8474-8d62f6c7de0c,TCGA-AN-A0AS,23.221,69.2481,54.8971,0.627
777,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,TCGA-BH-A18V,115.0093,107.6276,2.7019,0.4092
778,7dcf550c-90ce-4f63-aecd-0e46897e2a3e,TCGA-AC-A23H,,,,
779,7e8713bd-0b17-4f09-9696-bc29707d862b,TCGA-OL-A5RZ,23.4411,3532.8051,1.3054,0.0681
780,7eb18190-5a41-4637-9783-f81bbde499e4,TCGA-BH-A1FM,2.4768,86.0426,53.8467,14.9168
781,7f0bbba1-9bc3-45db-bdda-eb3319bb15d2,TCGA-BH-A0DE,7.9545,180.8175,88.9573,17.275
782,6cdc0d53-f813-4101-81e5-9bee68270536,TCGA-BH-A0H3,,,,
783,6d24e675-2fa4-4102-861f-7516650b3049,TCGA-LL-A5YP,,,,
784,0fe1419e-a005-407c-8ae7-15c4c1579539,TCGA-E2-A1II,75.3336,35.7415,0.4793,0.6972
785,43c0bec6-6fac-47b1-83cb-200a15a932be,TCGA-OL-A5RX,,,,
786,10c829ec-fd66-49c4-8afe-ad3ae567372c,TCGA-BH-A42T,48.4139,319.6816,130.8909,47.7308
787,43d5632e-7272-4aad-9496-7f5a99671223,TCGA-A2-A0T7,40.3572,155.6912,44.235,9.0202
788,1133b8a9-6b11-4511-b70a-f200e3b8b5db,TCGA-GM-A2D9,,,,
789,115bc72c-116f-40c1-be9b-e3dd7650efae,TCGA-D8-A1JE,,,,
790,44bec761-b603-49c0-8634-f6bfe0319bb1,TCGA-AO-A0JM,46.0434,926.0972,48.0753,1.8285
791,124b693c-77dc-4fa8-b703-54e8b5054a92,TCGA-HN-A2NL,72.4857,10.3717,0.9342,0.0645
792,4510295e-8aa7-4ef1-b2b7-91cc902f8200,TCGA-BH-A1EO,17.1217,91.8328,190.3932,574.8098
793,1285eb55-415c-494a-aa58-936f0427cdd0,TCGA-V7-A7HQ,,,,
794,56bbd282-b88d-4730-9242-ab97d08dc83a,TCGA-GM-A2DN,16.966,89.2328,82.8769,9.6365
795,5700c1b3-922a-4401-8ab8-89028908d696,TCGA-GM-A2DH,190.9926,136.6021,13.985,0.3051
796,00807dae-9f4a-4fd1-aac2-82eb11bf2afb,TCGA-A2-A04W,18.2538,1133.2294,1.4406,0.2754
797,00a2d166-78c9-4687-a195-3d6315c27574,TCGA-AN-A0AM,,,,
798,00b11ca8-8540-4a3d-b602-ec754b00230b,TCGA-LL-A440,8.2774,107.724,85.0932,22.8732
799,011b9b2d-ebe5-42bf-9662-d922faccc7a1,TCGA-A7-A26E,3.3099,41.8341,153.4486,8.1816
800,5a17dcd9-5ced-4a69-8069-23c7fd0649d1,TCGA-D8-A13Z,159.8472,74.9572,0.8408,0.7819
801,0130d616-885e-4a6c-9d03-2f17dd692a05,TCGA-D8-A1XY,4.9624,162.8631,159.4241,141.8944
802,5a57dc25-d252-4b22-b192-4de630d7002f,TCGA-BH-A0B9,38.1764,26.6345,0.462,0.0759
803,01b9f68b-4de4-4374-b4f2-8a0685e18153,TCGA-AC-A5EI,,,,
804,5aca16ca-4516-4e27-8249-6914029a7ebf,TCGA-A2-A0CK,13.699,160.0117,40.3482,23.2184
805,5b9a5cd2-5ec8-48a0-b9f2-da9bede0b089,TCGA-B6-A0X7,7.9537,159.4849,155.4513,10.3277
806,5cd79093-1571-4f71-8136-0d84ccabdcac,TCGA-WT-AB44,0.5111,65.4996,30.7406,1.2913
807,02bed00f-bef7-4fb7-b243-540354990e45,TCGA-A2-A0T1,21.5609,1699.1491,0.516,0.2172
808,02e6f999-24f2-4ad2-9b92-df3ee2b082e5,TCGA-D8-A1JC,40.9484,128.3033,428.4216,12.8067
809,03565036-b6d3-432f-8d9a-7099818e0788,TCGA-AO-A0JC,,,,
810,5dd423e8-feaa-4568-a750-500948c41d6c,TCGA-B6-A0I1,17.4965,91.3691,0.1839,0.0187
811,03ab1e9f-4918-404d-b178-3a4fd929c5e8,TCGA-C8-A137,55.5983,2196.5503,4.8504,0.3546
812,5e4187c9-98f8-4bdb-a8da-6a914e96f47a,TCGA-A8-A082,64.931,100.0631,137.0711,44.8501
813,045c13ef-3db7-4adf-b0a3-23338f0479f3,TCGA-B6-A0I6,70.0534,71.9338,0.2834,0.4393
814,5ea18514-51ad-4844-abea-15e82f0b10c9,TCGA-E2-A1L9,13.4943,89.0902,145.1337,30.5079
815,04af44fc-c487-4005-b3cb-cb64815824a2,TCGA-B6-A0IO,17.4184,73.6762,425.5129,9.3184
816,5f5964a8-8e07-4620-98f0-93d162dbc31e,TCGA-A8-A08O,41.3513,245.5753,103.6886,61.9594
817,6f18f96e-c0c9-4cc4-9fb2-cba8949d5402,TCGA-E2-A9RU,26.3576,68.3589,54.0656,1.2808
818,a2934508-3daf-49e2-b14f-ed9b7693f96f,TCGA-A2-A0ES,8.9695,151.7257,104.8971,109.4654
819,a82d0a57-4383-473d-b334-d13b278404b1,TCGA-OL-A5RW,21.1323,61.7371,0.3086,0.0473
820,a851ca14-7bbf-455b-a054-ec03979a4247,TCGA-BH-A0DQ,16.5001,70.8407,76.7308,41.4568
821,a855c228-a263-44df-87a0-cbc32187e3f5,TCGA-C8-A1HJ,37.6211,5.213,0.4475,0.1987
822,a8a199c9-d781-4e6c-af8c-c85d60c7cd40,TCGA-C8-A1HL,36.6468,208.3448,42.0244,0.5397
823,8cccf160-93e9-48a5-9b8b-54aa50153142,TCGA-A8-A07P,13.4092,523.7963,431.9029,17.4829
824,a8e7d8a4-bbf0-496b-b387-8e014cfdcea6,TCGA-A2-A3XU,9.3435,38.2923,2.0728,0.0955
825,452672e8-b6d9-45b5-bb02-e88e03e2dd66,TCGA-A8-A09W,142.5037,120.5976,157.6828,0.486
826,45c3975c-d333-4237-93f7-e12dc2451c38,TCGA-E2-A56Z,11.437,89.5864,255.8582,4.4116
827,4649dee3-b668-44cd-ab97-3834de3ef8f8,TCGA-AN-A0XL,16.6987,216.6071,214.0778,19.5845
828,3e637872-f5e5-49d3-bb0d-9c16b8713382,TCGA-LL-A73Z,9.449,76.3808,20.584,6.2624
829,3e775c99-ceda-4246-8d6f-0f58ca5097c8,TCGA-D8-A1JM,99.3977,84.2776,19.9383,0.0332
830,4842bac3-abaa-4900-871f-f2c3ba6457f5,TCGA-E9-A1R6,23.2545,297.5423,610.5443,87.7964
831,3ea9412b-429e-4dcf-90cd-c53be06885a1,TCGA-AO-A0JB,4.3494,13.3692,12.6219,1.8446
832,491b6364-1223-474f-816f-e248c8c841e2,TCGA-BH-A0DH,15.4404,142.7667,139.6456,25.3142
833,6e6408d6-6c48-4dfc-9f1c-28b7386e87b4,TCGA-B6-A0I8,9.323,323.146,55.8948,0.6777
834,4922cddc-575c-4b8a-8245-ce5f6876760c,TCGA-E9-A1R3,0.253,90.2731,76.025,18.1302
835,a1872011-b928-4189-ac02-e87506c20bca,TCGA-A2-A0YC,18.9924,271.8819,272.136,228.8409
836,495f9eda-b9be-4eef-bae1-766a4bfbd68e,TCGA-AO-A12F,16.0963,82.2702,0.3307,0.5103
837,cc510968-fe52-4109-a79f-74f216b48c78,TCGA-D8-A1XJ,70.8556,3938.5181,133.0124,0.954
838,ccb22ecc-6e18-44b8-ad48-6ab51314b16e,TCGA-D8-A142,15.2319,89.9208,0.8963,1.0123
839,ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21,TCGA-A2-A04P,9.1806,18.4188,6.0375,0.1169
840,05af737d-89aa-49b6-97b2-28b8ac8bd2cf,TCGA-AC-A62Y,5.2394,71.308,338.8099,107.014
841,cd3faa15-743c-476f-ab0d-f205b14126b6,TCGA-B6-A0RV,28.7771,94.6621,311.2496,139.1187
842,0741b5db-4405-42ba-b63a-c6ee4f341480,TCGA-BH-A1EY,11.7199,87.033,173.0495,40.2924
843,cd7fb75e-1c2e-4201-86d3-b3ba21f476bf,TCGA-OK-A5Q2,24.9384,307.8282,75.5286,3.3564
844,08306ede-e74b-4be9-b768-7fd98647b6ac,TCGA-A2-A0T6,7.0659,252.815,46.9941,56.6724
845,084c6aec-94f7-4090-8f3f-59fa9e89721a,TCGA-A2-A0D1,38.8728,1122.8745,0.6555,0.1394
846,08740d7f-5a5e-4dfa-bd48-7fbf228a7a28,TCGA-B6-A0WZ,16.7515,118.1031,164.1666,80.369
847,ce9e0309-9756-42d2-ae94-d91264a79498,TCGA-E2-A1LA,20.4552,125.4306,110.3334,1.9751
848,cea9d8f9-e18c-4947-a461-5f712e3c1e6d,TCGA-E9-A229,34.4446,137.3579,65.0168,93.4303
849,08de63a2-7b76-43c3-80dc-df748b1d81bc,TCGA-A1-A0SQ,18.5322,98.2741,171.3563,97.6692
850,0930e97a-72ea-4bd5-b2f0-50c76af695f3,TCGA-GM-A3XN,9.5212,92.5889,27.0057,52.4497
851,09a5e9fd-d816-4f8c-baa9-0e40ba607b16,TCGA-LL-A7SZ,12.5277,23.2829,15.5054,3.665
852,09c2bc35-c21f-4aa4-ac30-0d8db02ad811,TCGA-A8-A09Q,34.4175,63.4301,302.6561,67.0075
853,cffe832c-8a81-4cdb-8b25-df7f35afafdc,TCGA-S3-AA0Z,169.9564,126.3553,64.9227,0.2727
854,d071c16b-7cee-45ed-8ec9-612418143815,TCGA-A2-A0CS,8.6747,143.0407,233.0839,40.565
855,2b36853f-34d3-47c5-ba6a-e5a93233d2b1,TCGA-AC-A7VC,26.3983,19.4899,0.5781,0.6664
856,2bcacfd1-6a45-4b96-9b80-2ad569b1ab45,TCGA-S3-AA12,19.8732,271.1631,336.504,0.5333
857,e0929c47-cff3-4518-a188-8764af01073a,TCGA-E2-A14T,22.9779,153.2091,198.9393,1.9754
858,e0b1bcd2-1139-44b9-98b3-67bcf92bcc39,TCGA-E2-A1B6,22.5646,34.9069,1.0036,1.751
859,2c90d5e3-ac8c-4c86-a06f-42ccc064eb49,TCGA-D8-A1XZ,21.7196,57.253,58.744,0.8591
860,e112b452-8850-4353-bfed-0dbdc243290b,TCGA-AN-A0FW,19.8087,48.9045,308.7869,21.3203
861,e1786e78-ac46-46fd-8ce0-8f7456e46082,TCGA-LL-A8F5,13.0942,23.5674,2.2428,0.0828
862,8f34cb4c-5798-47a0-89a1-f0ee26a8ae93,TCGA-A2-A0YK,14.7754,80.1998,183.1573,2.9287
863,2d0d7ff4-7866-4ae1-9cf1-a3c7f4cbe48d,TCGA-E2-A1IE,17.2225,185.6154,263.2268,10.588
864,8f9ad301-6699-4078-a80d-886e40894af7,TCGA-A7-A3J1,14.9305,245.001,178.5678,1.7389
865,de531604-bd1a-49df-96c2-6de3ae703f1d,TCGA-D8-A1XG,29.6234,59.5217,591.5419,132.1772
866,910655da-2c12-4572-96b7-ded616e69b4b,TCGA-MS-A51U,10.2462,213.5026,55.8711,33.5841
867,de75d0b9-0f47-4732-8df5-05c350cfcd32,TCGA-AN-A0FY,52.7471,76.7723,172.5871,182.2273
868,91da548b-5c64-49c3-a44a-1ef115f53311,TCGA-LL-A50Y,6.9049,241.2905,200.1301,43.438
869,1fef9454-b3e8-4d9d-a9aa-aa1f1a32b80c,TCGA-E2-A15J,20.8032,179.2413,62.2913,23.6023
870,92654f8d-5137-4ffd-aaa3-5ae38eb88226,TCGA-A7-A2KD,39.1788,2435.8027,166.267,60.0263
871,2021ed1f-dc75-4701-b8b8-1386466e4802,TCGA-BH-A0H7,14.6688,82.761,98.1614,43.3105
872,92b842c5-f71b-4ef7-ba86-358d28e0966f,TCGA-LL-A6FQ,6.7891,213.1024,126.201,2.3326
873,93ed6066-b567-4e1c-ab81-23370f9d3452,TCGA-BH-A0AY,2.0126,56.4389,98.7067,48.8752
874,214a4507-d974-4b3e-8525-7408fccc6a0f,TCGA-BH-A0B7,33.2332,3481.9095,1.2781,0.7851
875,9434687a-197c-4959-b6b8-9c05f1dd7f53,TCGA-B6-A3ZX,43.8758,45.4756,1.9256,0.3717
876,21ef1730-e5a7-47ce-b419-d000bb59ae15,TCGA-BH-A1F0,0.6234,64.0822,50.2678,11.6689
877,94b03e1d-50ec-4680-bffd-7086d1536ff2,TCGA-AR-A1AK,17.5589,165.5658,99.7201,36.8882
878,233b02f3-c4f0-4a67-9db5-e68d5cdaccb6,TCGA-BH-A18U,71.3551,2251.1868,158.5249,21.928
879,9536bec0-dae0-4d63-a1b3-956741835243,TCGA-AO-A0J7,43.3755,136.1979,348.9622,16.223
880,23b7aaea-1119-4b10-aa1a-0ae255d2f2a6,TCGA-E2-A14U,1.087,273.003,203.7211,76.2871
881,959ff069-8a49-4c9b-85c2-5291cac0acff,TCGA-C8-A3M7,13.7186,75.1566,13.3628,2.4938
882,23dabeef-8e3c-44bc-9a12-a9522d17be5c,TCGA-A8-A076,31.2161,1048.3868,65.5642,4.7048
883,23e7a78a-1d56-4ad1-9bb4-72ec0178aff2,TCGA-AR-A1AJ,,,,
884,24046547-d038-4616-b190-52ac93f4965f,TCGA-E9-A1RE,,,,
885,95e949d3-b1f3-46c6-9451-8fe92c99e4cf,TCGA-AN-A0XS,10.0488,121.6894,160.9404,204.8064
886,96312510-c126-485d-8109-ed81844a1dc3,TCGA-AN-A0G0,8.7418,117.635,0.1223,0.14
887,a32cb96a-78bf-456e-a6ab-2d47b2c67ad4,TCGA-BH-A0BT,1.6926,165.0193,263.3877,65.3407
888,96b9c7db-1be1-4b60-b47c-26b654c3d64c,TCGA-BH-A0DV,1.5379,141.9112,67.4914,12.5885
889,a45d296e-efc0-479e-b2f6-bad834668cdf,TCGA-AC-A3YI,,,,
890,96f02be7-f2df-483c-8968-a5bd2d887206,TCGA-D8-A73U,4.8294,51.1269,53.1154,31.1449
891,1cc30842-4a5b-4f07-b36f-5b84ceaa5662,TCGA-BH-A8FZ,9.1701,297.7484,21.6184,9.1152
892,1d27253f-b036-44e7-a04d-8da5bbf57419,TCGA-E2-A1LK,21.5297,114.8955,1.3513,0.0239
893,1d38d356-d126-4476-94d0-26616b9375b1,TCGA-OL-A5RV,9.8533,318.0912,117.6079,127.9644
894,1d75e89d-4b01-443c-be54-749c7a667bf4,TCGA-LL-A5YL,,,,
895,1e68e760-a4cf-4100-bf9c-e50fa8d126f6,TCGA-B6-A0X0,14.8439,212.3436,117.6312,67.0617
896,33cea538-4c3f-470a-972d-257c43241ab4,TCGA-C8-A135,48.5112,1397.9296,0.9366,0.644
897,1f8f87cb-8a0b-474c-97fb-c71b4fd88d97,TCGA-AO-A1KT,20.6194,126.4084,83.2048,13.5316
898,4f608829-ffc4-4527-886e-6bc764ab29f5,TCGA-BH-A0BG,28.1506,73.6394,0.7337,0.1958
899,35ca5e2a-861a-4dd2-a4ce-d294cf080da3,TCGA-AQ-A54O,4.7323,55.0204,74.7547,11.0478
900,360d1d6d-cf3e-4c78-b36f-ef5e3160aa6b,TCGA-BH-A0AU,1.1749,114.5722,74.9867,78.7825
901,518f231c-f5f9-4a39-a97b-7fd5666d3e50,TCGA-BH-A0AZ,13.2729,90.1035,45.0437,4.3194
902,36d77496-99f8-4911-ba7c-89fae32662aa,TCGA-A2-A0T5,14.1594,164.5431,88.8929,95.4889
903,523e24a2-51b9-4658-be2f-42e5fccebb17,TCGA-A7-A5ZW,3.7466,167.1296,92.4978,96.2595
904,530ad151-703d-4638-851f-0b5111ff318b,TCGA-D8-A1JD,,,,
905,5362cbc4-cd28-4afd-a8ac-1a4c2c33cad2,TCGA-B6-A409,9.7902,53.3979,1.5197,0.9365
906,539bbbed-43fb-4fef-9c67-6406f58b186a,TCGA-E9-A248,,,,
907,12d31787-e54d-4729-ace8-9141043c92b8,TCGA-A2-A0ST,,,,
908,1347c23d-8d6e-4c15-9461-640249838c96,TCGA-LL-A6FR,20.685,87.9859,1.0048,0.1268
909,38a631a1-6875-4216-a335-ee93c90a86d6,TCGA-D8-A1Y1,43.222,113.0638,145.9721,112.9146
910,13ca97a1-75bb-4a49-b8c3-181e5b2c9e86,TCGA-AR-A0TT,36.3474,63.3234,69.8823,0.4328
911,38dc3e09-0b0e-4a29-b318-cc0352013dae,TCGA-LD-A66U,3.1774,146.9674,37.567,33.6536
912,1549dc64-3dab-43fc-96e9-b07d520957e1,TCGA-D8-A27F,,,,
913,157ec9e0-ca6e-4da1-9233-f976cf0db433,TCGA-B6-A0IB,,,,
914,3aaabc62-f5a4-4025-9b29-5adf82c86c84,TCGA-AO-A1KP,20.3881,47.5088,234.485,113.0784
915,161917b8-88ad-407b-ade6-d6b98478b359,TCGA-E9-A22H,57.6576,114.9718,282.0329,186.3376
916,5fd9552a-c742-4388-940d-295d1107ae00,TCGA-AR-A1AY,105.4462,74.9577,3.3748,1.082
917,16a8d916-ad46-4690-b1a5-3b2b323f4336,TCGA-B6-A0IN,,,,
918,174850b4-5ec2-462b-a890-89bd1716b3c2,TCGA-A2-A3Y0,,,,
919,6014a582-d22e-46e1-9000-c8e2fbad7acf,TCGA-AR-A254,107.5866,2051.7632,23.5308,36.3634
920,178b2c48-c07d-422e-ae17-8bcfd996ad51,TCGA-B6-A0X1,,,,
921,606fbc6a-b41b-441d-9401-51e54912bf5e,TCGA-BH-A0E1,68.6083,85.1104,140.0358,354.8032
922,60df7543-6da5-4c75-943b-5800c1e08234,TCGA-E2-A14X,27.5781,52.1876,2.5124,0.3226
923,61204cdf-3b1c-44a1-bda6-0fef1ac4a333,TCGA-HN-A2OB,3.5315,264.1391,59.8119,36.5673
924,623befd6-0ca4-4a6c-9cf5-d9385c3b718f,TCGA-AR-A1AO,22.6587,50.7955,5.1629,4.0902
925,626b4ff0-2188-4a14-aac8-6703c624917f,TCGA-A8-A09M,22.3708,111.7389,212.1085,16.0785
